Customer_ID,Name,Gender,Age,Region,Income,Account_Balance,Products_Held,Credit_Score,Has_Credit_Card,Is_Active_Member,Tenure_Years,Churned,Churned_1_0
UAE-7850,Martin Valenzuela,Male,43,Dubai,"9,097","10,400",3,617,YES,IN_ACTIVE,2,RETAINED,1
UAE-7851,Richard Valentine,Female,67,Dubai,"23,693","133,144",1,433,NO,IN_ACTIVE,9,CHURNED,0
UAE-7852,Sara Benton,Female,55,Fujairah,"20,890","27,810",3,668,NO,ACTIVE,7,RETAINED,1
UAE-7853,Louis Cruz,Male,65,Dubai,"13,644","95,562",3,542,NO,ACTIVE,2,RETAINED,1
UAE-7854,Michele Simpson,Male,47,Sharjah,"7,465","1,828",4,335,NO,ACTIVE,7,RETAINED,1
UAE-7855,Stephen Clay,Male,48,Abu Dhabi,"11,265","38,433",4,418,YES,ACTIVE,2,CHURNED,0
UAE-7856,Angela Williams,Male,70,Sharjah,"13,994","178,635",2,816,YES,ACTIVE,10,RETAINED,1
UAE-7857,James Flores,Male,45,Sharjah,"6,447","88,317",2,835,YES,ACTIVE,1,RETAINED,1
UAE-7858,Sherry Adkins,Female,52,RAK,"13,550","198,357",2,801,NO,IN_ACTIVE,1,RETAINED,1
UAE-7859,Nancy Delgado,Female,64,Abu Dhabi,"4,342","184,248",1,794,YES,ACTIVE,9,RETAINED,1
UAE-7860,Christopher Schwartz,Male,53,Sharjah,"6,318","148,324",1,792,NO,IN_ACTIVE,3,CHURNED,0
UAE-7861,George Rush,Male,44,Ajman,"24,876","55,678",4,370,NO,IN_ACTIVE,2,RETAINED,1
UAE-7862,Jessica Guzman,Female,22,Sharjah,"14,101","162,194",4,488,YES,IN_ACTIVE,6,RETAINED,1
UAE-7863,Mariah Hooper,Female,32,Umm AL-Quwain,"19,644","15,927",2,373,YES,ACTIVE,9,RETAINED,1
UAE-7864,Michelle Burns,Female,33,Ajman,"7,455","110,985",1,836,YES,ACTIVE,1,RETAINED,1
UAE-7865,Richard Dixon,Female,60,RAK,"3,945","102,985",3,534,NO,IN_ACTIVE,6,RETAINED,1
UAE-7866,Carolyn Camacho,Female,61,Sharjah,"9,539","11,414",2,317,NO,IN_ACTIVE,4,RETAINED,1
UAE-7867,Billy Schwartz,Male,51,Ajman,"13,375","177,762",4,809,NO,IN_ACTIVE,9,RETAINED,1
UAE-7868,Chelsea Mcguire,Male,52,RAK,"22,200","194,505",2,816,YES,IN_ACTIVE,9,RETAINED,1
UAE-7869,Crystal Harris,Female,47,RAK,"7,831","79,857",4,355,YES,ACTIVE,1,RETAINED,1
UAE-7870,Alexis Chavez,Male,25,RAK,"24,322","83,533",3,557,NO,IN_ACTIVE,6,RETAINED,1
UAE-7871,Madison Vasquez,Female,33,Dubai,"6,181","151,472",4,694,NO,IN_ACTIVE,1,RETAINED,1
UAE-7872,Susan Raymond,Male,70,Ajman,"4,028",318,4,654,NO,ACTIVE,3,CHURNED,0
UAE-7873,Sarah Vasquez,Male,27,RAK,"3,418","41,042",3,563,NO,ACTIVE,3,RETAINED,1
UAE-7874,Steve Chambers,Male,50,Fujairah,"6,010","143,743",3,694,NO,ACTIVE,3,RETAINED,1
UAE-7875,Danielle Jenkins,Female,68,Sharjah,"18,760","34,831",3,627,NO,IN_ACTIVE,9,RETAINED,1
UAE-7876,Heidi Powers,Male,60,Ajman,"11,459","82,298",4,435,YES,ACTIVE,1,RETAINED,1
UAE-7877,Raymond Hawkins,Male,39,Dubai,"19,763","135,288",3,387,YES,ACTIVE,3,RETAINED,1
UAE-7878,Jessica Baker,Male,56,Umm AL-Quwain,"17,376","11,216",1,502,NO,IN_ACTIVE,2,CHURNED,0
UAE-7879,Todd Bush,Male,19,RAK,"14,822","97,092",2,560,NO,ACTIVE,10,RETAINED,1
UAE-7880,Brittney Mendez,Male,57,Abu Dhabi,"7,265","118,052",3,661,NO,IN_ACTIVE,7,RETAINED,1
UAE-7881,Jesse Dawson,Male,66,Abu Dhabi,"10,049","12,489",1,501,NO,IN_ACTIVE,3,RETAINED,1
UAE-7882,Angela Dalton,Male,32,RAK,"18,884","155,967",2,489,YES,ACTIVE,10,RETAINED,1
UAE-7883,Douglas Scott,Female,41,RAK,"17,740","57,528",1,379,NO,IN_ACTIVE,8,RETAINED,1
UAE-7884,Rhonda Sawyer,Female,66,Ajman,"7,552","105,197",3,338,YES,IN_ACTIVE,7,RETAINED,1
UAE-7885,Jason Walker,Female,19,Fujairah,"7,068","150,641",3,373,YES,ACTIVE,3,RETAINED,1
UAE-7886,Adam Zimmerman,Female,48,Ajman,"15,782","195,200",1,831,YES,ACTIVE,2,RETAINED,1
UAE-7887,Ashley Gomez,Male,53,Umm AL-Quwain,"21,109","121,983",1,502,NO,ACTIVE,9,RETAINED,1
UAE-7888,Robin Bailey,Male,50,Fujairah,"10,170","118,218",4,406,YES,ACTIVE,5,RETAINED,1
UAE-7889,Kelly Scott,Female,27,Fujairah,"15,811","5,928",3,413,YES,ACTIVE,5,CHURNED,0
UAE-7890,Colleen Conner,Female,51,Fujairah,"23,751","137,195",4,643,NO,ACTIVE,10,RETAINED,1
UAE-7891,Mr. Dustin Salazar,Female,41,RAK,"9,677","20,638",1,719,YES,IN_ACTIVE,5,RETAINED,1
UAE-7892,Andrew Wright,Male,57,Sharjah,"6,898","116,762",4,773,NO,ACTIVE,7,CHURNED,0
UAE-7893,Amber Clarke,Female,66,RAK,"7,193","118,272",2,537,NO,IN_ACTIVE,5,RETAINED,1
UAE-7894,Kimberly Fisher,Male,46,Fujairah,"6,252","38,435",3,378,NO,ACTIVE,10,RETAINED,1
UAE-7895,Amanda Zimmerman,Female,57,Sharjah,"8,280","47,204",1,820,NO,IN_ACTIVE,8,RETAINED,1
UAE-7896,Mary Keller,Female,67,RAK,"17,444","193,884",1,418,NO,ACTIVE,5,CHURNED,0
UAE-7897,Keith Hernandez,Female,20,Fujairah,"5,346","138,306",4,700,YES,IN_ACTIVE,3,RETAINED,1
UAE-7898,Sandra Alvarez,Female,25,Sharjah,"21,182","7,246",4,422,NO,IN_ACTIVE,10,RETAINED,1
UAE-7899,Ruth Bailey,Female,54,Abu Dhabi,"14,762","156,773",2,405,YES,IN_ACTIVE,10,RETAINED,1
UAE-7900,Erik Hinton,Female,24,Dubai,"22,642","81,599",3,316,YES,IN_ACTIVE,1,RETAINED,1
UAE-7901,Bernard Frank,Female,46,RAK,"20,565","99,368",4,461,YES,ACTIVE,9,RETAINED,1
UAE-7902,William Booker,Male,59,Umm AL-Quwain,"14,582","4,925",2,645,YES,ACTIVE,10,RETAINED,1
UAE-7903,Kristen Brown,Male,27,Umm AL-Quwain,"14,651","117,291",2,530,YES,ACTIVE,6,RETAINED,1
UAE-7904,Angela Perez,Male,53,Abu Dhabi,"24,617","112,679",1,400,YES,IN_ACTIVE,5,RETAINED,1
UAE-7905,Barbara Hayes,Male,26,Abu Dhabi,"10,541","79,559",2,805,YES,ACTIVE,3,RETAINED,1
UAE-7906,Elizabeth Bowman,Female,56,Ajman,"14,047","104,681",2,785,YES,ACTIVE,2,RETAINED,1
UAE-7907,Mark Turner,Female,28,Umm AL-Quwain,"14,368","27,213",2,329,NO,ACTIVE,2,RETAINED,1
UAE-7908,Amber Frank,Male,56,Abu Dhabi,"21,414","96,286",3,528,NO,ACTIVE,10,RETAINED,1
UAE-7909,Sandra Wilson,Male,54,Dubai,"20,197","146,799",3,327,YES,ACTIVE,2,RETAINED,1
UAE-7910,John Wright DDS,Male,35,Ajman,"3,118","147,146",1,753,YES,IN_ACTIVE,2,RETAINED,1
UAE-7911,Erica Stanley,Female,22,Dubai,"9,732","103,991",4,512,NO,ACTIVE,6,RETAINED,1
UAE-7912,Jeffery Rivera,Male,35,Ajman,"11,777","190,850",2,619,NO,IN_ACTIVE,6,RETAINED,1
UAE-7913,David Butler,Male,30,Ajman,"14,593","104,288",3,340,YES,IN_ACTIVE,7,RETAINED,1
UAE-7914,Ashley Perry,Female,39,Umm AL-Quwain,"24,086","163,074",1,300,YES,IN_ACTIVE,3,RETAINED,1
UAE-7915,Troy Johnson,Male,35,RAK,"4,618","108,281",1,694,YES,IN_ACTIVE,3,CHURNED,0
UAE-7916,Tiffany Hill,Male,68,Abu Dhabi,"24,680","174,582",4,797,NO,ACTIVE,4,RETAINED,1
UAE-7917,Michael Miranda,Male,22,Fujairah,"4,324","92,962",4,820,NO,ACTIVE,1,RETAINED,1
UAE-7918,Ashley Barker,Male,36,Fujairah,"3,884","173,899",4,353,YES,ACTIVE,5,RETAINED,1
UAE-7919,Devin Carlson,Female,70,Abu Dhabi,"3,712","126,659",1,716,YES,IN_ACTIVE,5,RETAINED,1
UAE-7920,Aaron White,Male,55,RAK,"12,942","11,670",1,342,NO,IN_ACTIVE,2,RETAINED,1
UAE-7921,Ashley Williams,Male,28,Umm AL-Quwain,"9,205","171,854",1,725,YES,IN_ACTIVE,7,RETAINED,1
UAE-7922,Bryan Rodriguez,Female,52,Abu Dhabi,"24,819","72,169",3,840,NO,ACTIVE,9,RETAINED,1
UAE-7923,Gabriella Walker,Female,37,Umm AL-Quwain,"23,601","165,947",4,743,YES,ACTIVE,5,RETAINED,1
UAE-7924,William Campos,Male,33,Fujairah,"23,475","90,741",1,335,NO,ACTIVE,10,RETAINED,1
UAE-7925,Kayla Hull,Female,67,Sharjah,"20,637","120,333",4,744,NO,IN_ACTIVE,9,CHURNED,0
UAE-7926,Morgan Foley,Male,44,RAK,"4,036","53,353",4,741,YES,IN_ACTIVE,10,RETAINED,1
UAE-7927,Adam Wilson,Male,22,Umm AL-Quwain,"23,256","107,868",1,535,YES,ACTIVE,4,RETAINED,1
UAE-7928,Hayden Ellis,Female,64,Dubai,"12,378","29,093",2,318,NO,ACTIVE,9,RETAINED,1
UAE-7929,Elizabeth Brown,Female,28,RAK,"15,352","46,316",1,449,NO,ACTIVE,1,RETAINED,1
UAE-7930,Pamela Moore,Male,67,Ajman,"3,312","99,714",1,342,YES,IN_ACTIVE,6,RETAINED,1
UAE-7931,Dana Rodriguez,Female,18,Fujairah,"6,860","82,681",3,623,YES,IN_ACTIVE,9,RETAINED,1
UAE-7932,Melinda Carr,Male,29,Fujairah,"5,585","182,505",4,783,NO,ACTIVE,3,RETAINED,1
UAE-7933,Jeffrey Frazier,Female,53,RAK,"11,856","165,526",2,693,NO,IN_ACTIVE,8,RETAINED,1
UAE-7934,Shannon Jackson,Female,61,Abu Dhabi,"18,722","158,959",1,568,NO,ACTIVE,9,RETAINED,1
UAE-7935,Gregory Jones,Male,50,Umm AL-Quwain,"11,239","189,437",4,543,NO,IN_ACTIVE,9,RETAINED,1
UAE-7936,Gary Garcia,Female,42,Abu Dhabi,"23,705","77,318",3,547,NO,IN_ACTIVE,4,RETAINED,1
UAE-7937,Natalie Wiley,Female,47,RAK,"17,183","8,430",2,414,NO,ACTIVE,3,RETAINED,1
UAE-7938,Deborah Carter,Female,46,Umm AL-Quwain,"11,693","70,102",3,529,NO,IN_ACTIVE,2,RETAINED,1
UAE-7939,Christopher Robbins MD,Female,66,Ajman,"16,526","130,629",2,626,YES,ACTIVE,7,RETAINED,1
UAE-7940,Lauren Ramirez,Female,67,Umm AL-Quwain,"9,376","144,715",3,510,NO,IN_ACTIVE,1,RETAINED,1
UAE-7941,Sheila Stout,Female,49,Dubai,"12,142","68,260",2,474,YES,IN_ACTIVE,7,RETAINED,1
UAE-7942,Amanda Colon,Female,53,Umm AL-Quwain,"21,370","129,589",1,825,YES,IN_ACTIVE,2,RETAINED,1
UAE-7943,Catherine Sandoval,Male,38,RAK,"18,125","112,354",2,663,YES,IN_ACTIVE,10,RETAINED,1
UAE-7944,Jennifer Moore,Male,58,Ajman,"9,174","158,741",4,518,YES,ACTIVE,4,RETAINED,1
UAE-7945,Kara Hernandez,Female,34,RAK,"24,678","136,162",3,533,YES,ACTIVE,5,CHURNED,0
UAE-7946,Lisa Williams,Male,27,Abu Dhabi,"4,020","55,838",1,596,YES,IN_ACTIVE,1,RETAINED,1
UAE-7947,Crystal Fitzgerald,Female,36,Ajman,"7,412","146,079",3,476,YES,IN_ACTIVE,5,CHURNED,0
UAE-7948,Max Allen,Male,25,Ajman,"6,101","84,572",2,761,NO,IN_ACTIVE,2,CHURNED,0
UAE-7949,James Murphy,Female,25,Dubai,"19,818","3,852",4,828,YES,IN_ACTIVE,2,RETAINED,1
UAE-7950,Sean Wong,Female,53,RAK,"15,066","133,575",2,674,YES,IN_ACTIVE,8,RETAINED,1
UAE-7951,John Green,Male,68,Dubai,"24,825","48,798",1,459,NO,IN_ACTIVE,10,RETAINED,1
UAE-7952,Matthew Grant,Female,65,Fujairah,"9,032","89,973",4,695,YES,IN_ACTIVE,5,RETAINED,1
UAE-7953,Anthony Blackwell,Female,62,RAK,"15,425","107,092",3,813,YES,ACTIVE,3,RETAINED,1
UAE-7954,Kelly Wang,Female,69,Sharjah,"14,766","49,386",1,571,NO,ACTIVE,1,RETAINED,1
UAE-7955,Anthony Cardenas,Male,29,Dubai,"5,505","35,273",1,649,YES,IN_ACTIVE,10,RETAINED,1
UAE-7956,Christopher Brock,Male,42,Ajman,"6,307","103,508",1,828,YES,ACTIVE,5,RETAINED,1
UAE-7957,Tracy Santiago,Female,33,Dubai,"19,752","83,746",3,491,NO,IN_ACTIVE,4,CHURNED,0
UAE-7958,Ralph Hansen,Male,53,Abu Dhabi,"13,421","192,431",3,666,YES,IN_ACTIVE,10,RETAINED,1
UAE-7959,Steven Velasquez,Male,43,RAK,"3,904","35,205",4,595,YES,ACTIVE,5,RETAINED,1
UAE-7960,Sara Thompson,Male,27,Umm AL-Quwain,"21,225","83,460",1,428,NO,IN_ACTIVE,6,RETAINED,1
UAE-7961,John Durham,Male,34,Abu Dhabi,"22,197","187,348",2,397,NO,IN_ACTIVE,8,RETAINED,1
UAE-7962,Melissa Griffith,Male,36,Dubai,"17,093","41,155",1,493,NO,IN_ACTIVE,4,RETAINED,1
UAE-7963,Miranda Gilbert,Male,64,Fujairah,"18,710","36,966",3,399,NO,ACTIVE,7,RETAINED,1
UAE-7964,Jennifer Kemp,Male,50,RAK,"10,251","183,876",1,510,YES,ACTIVE,3,RETAINED,1
UAE-7965,Julie Carroll,Female,27,Umm AL-Quwain,"9,745","26,024",3,815,YES,IN_ACTIVE,7,RETAINED,1
UAE-7966,James Obrien,Female,32,Ajman,"13,130","16,693",2,494,NO,IN_ACTIVE,7,RETAINED,1
UAE-7967,Ricky Shaw,Male,27,Ajman,"12,522","161,300",2,327,YES,IN_ACTIVE,5,CHURNED,0
UAE-7968,Kenneth Keller,Male,19,RAK,"12,635","42,048",3,490,YES,IN_ACTIVE,6,RETAINED,1
UAE-7969,Samantha King,Female,54,Ajman,"10,964","125,723",3,744,YES,IN_ACTIVE,9,RETAINED,1
UAE-7970,John Welch,Male,36,Dubai,"21,416","122,683",4,621,YES,IN_ACTIVE,5,RETAINED,1
UAE-7971,Ricky Miller,Female,61,Dubai,"24,315","15,048",3,841,YES,IN_ACTIVE,7,RETAINED,1
UAE-7972,Michelle Duncan,Male,29,Umm AL-Quwain,"4,437","56,485",3,348,YES,IN_ACTIVE,2,RETAINED,1
UAE-7973,Sean Gomez,Female,24,RAK,"5,205","10,351",1,723,YES,IN_ACTIVE,10,CHURNED,0
UAE-7974,James Newton,Female,68,Fujairah,"18,173","63,337",1,782,NO,IN_ACTIVE,5,RETAINED,1
UAE-7975,Jeremy Nunez,Female,56,Abu Dhabi,"14,315","141,429",2,653,YES,IN_ACTIVE,6,RETAINED,1
UAE-7976,John Miller,Female,23,Fujairah,"19,237","47,018",2,357,YES,ACTIVE,10,RETAINED,1
UAE-7977,Beverly Colon,Female,25,Fujairah,"24,657","137,963",1,620,NO,ACTIVE,2,RETAINED,1
UAE-7978,Eric Smith,Male,48,Fujairah,"23,961","135,374",1,683,YES,IN_ACTIVE,1,CHURNED,0
UAE-7979,Russell Cooper,Male,36,Ajman,"9,921","172,382",4,461,NO,ACTIVE,7,RETAINED,1
UAE-7980,Alex Mitchell,Male,33,Dubai,"5,590","32,415",1,480,YES,ACTIVE,10,RETAINED,1
UAE-7981,Kathleen Ruiz DDS,Female,24,Umm AL-Quwain,"12,996","19,984",2,535,NO,IN_ACTIVE,4,RETAINED,1
UAE-7982,Robert Morales,Female,20,RAK,"16,953","145,924",4,372,NO,ACTIVE,10,RETAINED,1
UAE-7983,Justin Morse,Female,19,Abu Dhabi,"10,937","58,128",4,457,NO,IN_ACTIVE,10,RETAINED,1
UAE-7984,Katelyn Ross,Female,61,RAK,"12,039","138,825",1,343,NO,IN_ACTIVE,3,RETAINED,1
UAE-7985,Linda Hall,Female,46,Ajman,"21,047","84,232",4,753,NO,ACTIVE,6,RETAINED,1
UAE-7986,Eugene Moore,Female,59,Umm AL-Quwain,"22,725","97,837",3,850,NO,IN_ACTIVE,8,RETAINED,1
UAE-7987,Hannah Turner,Female,65,Umm AL-Quwain,"18,201","144,432",2,646,YES,ACTIVE,9,RETAINED,1
UAE-7988,Anna Robinson,Male,56,RAK,"3,309","172,248",3,723,NO,ACTIVE,8,RETAINED,1
UAE-7989,Erika Bentley,Female,22,Umm AL-Quwain,"8,748","73,202",2,757,NO,ACTIVE,4,CHURNED,0
UAE-7990,Robin Stout,Male,49,Ajman,"13,784","120,158",4,604,YES,ACTIVE,6,RETAINED,1
UAE-7991,Eileen Cameron,Male,67,RAK,"19,767","157,158",2,796,YES,ACTIVE,10,RETAINED,1
UAE-7992,Theodore Holloway,Male,70,Sharjah,"22,397","119,688",1,505,YES,ACTIVE,4,RETAINED,1
UAE-7993,Amanda Adams,Female,52,Fujairah,"24,148","131,143",1,318,YES,ACTIVE,7,RETAINED,1
UAE-7994,Joseph Collins,Male,42,Dubai,"13,634","16,134",4,729,NO,ACTIVE,3,RETAINED,1
UAE-7995,Danny Noble,Female,38,Ajman,"22,667","10,554",1,314,NO,IN_ACTIVE,2,RETAINED,1
UAE-7996,Robert Yoder,Male,30,Fujairah,"23,412","86,604",3,685,YES,IN_ACTIVE,1,RETAINED,1
UAE-7997,Jeffrey Manning,Female,67,Ajman,"20,050","11,793",4,629,YES,IN_ACTIVE,1,RETAINED,1
UAE-7998,Carol Jones,Female,30,Umm AL-Quwain,"20,060","113,780",2,810,YES,ACTIVE,1,RETAINED,1
UAE-7999,Jessica Cline,Female,61,RAK,"16,905","144,728",4,728,NO,ACTIVE,8,RETAINED,1
UAE-8000,Nathan Bates,Female,54,Fujairah,"22,000","101,137",1,508,NO,IN_ACTIVE,2,RETAINED,1
UAE-8001,April Hudson,Female,65,RAK,"22,467","153,400",2,652,NO,IN_ACTIVE,6,RETAINED,1
UAE-8002,Brian Cameron,Male,61,Umm AL-Quwain,"10,248","153,142",4,585,YES,ACTIVE,2,RETAINED,1
UAE-8003,Tyler Richard,Male,36,RAK,"12,943","84,430",3,302,YES,IN_ACTIVE,5,RETAINED,1
UAE-8004,David Woods,Male,26,Ajman,"16,297","58,143",2,518,YES,IN_ACTIVE,8,RETAINED,1
UAE-8005,Jessica Hall,Female,55,Fujairah,"22,779","172,618",2,528,NO,IN_ACTIVE,9,RETAINED,1
UAE-8006,Jennifer Kennedy,Male,64,Abu Dhabi,"24,120","106,461",4,391,NO,ACTIVE,4,RETAINED,1
UAE-8007,Tammy Ponce,Female,67,Sharjah,"12,567","164,263",4,625,YES,ACTIVE,8,RETAINED,1
UAE-8008,Suzanne Miller,Female,44,Sharjah,"3,080","181,737",4,606,YES,IN_ACTIVE,4,RETAINED,1
UAE-8009,Kaitlyn Lopez,Male,41,Dubai,"24,667","37,154",2,494,YES,ACTIVE,10,RETAINED,1
UAE-8010,Anne Cervantes,Male,42,Umm AL-Quwain,"24,120","36,952",4,500,NO,IN_ACTIVE,10,CHURNED,0
UAE-8011,Thomas Nelson,Male,55,Ajman,"19,308","97,765",2,346,NO,IN_ACTIVE,6,RETAINED,1
UAE-8012,Mark Baxter,Female,41,Abu Dhabi,"3,832","151,158",4,489,YES,ACTIVE,5,CHURNED,0
UAE-8013,Sandy Mitchell,Male,66,Umm AL-Quwain,"14,090","54,267",1,630,YES,IN_ACTIVE,2,RETAINED,1
UAE-8014,Victor Johnson,Female,33,Abu Dhabi,"18,612","147,071",1,645,NO,ACTIVE,10,RETAINED,1
UAE-8015,John Collins,Female,42,Umm AL-Quwain,"18,526","165,770",3,725,NO,ACTIVE,7,RETAINED,1
UAE-8016,Christian Melton,Male,31,RAK,"23,880","129,132",3,793,NO,ACTIVE,1,RETAINED,1
UAE-8017,Casey Hutchinson,Male,68,Umm AL-Quwain,"20,230","190,603",4,566,YES,ACTIVE,6,RETAINED,1
UAE-8018,Raymond Hill,Female,41,Abu Dhabi,"21,865","69,452",1,505,NO,ACTIVE,9,RETAINED,1
UAE-8019,Heather White,Male,59,Dubai,"7,702","73,925",4,539,YES,ACTIVE,8,RETAINED,1
UAE-8020,Barbara Pittman,Female,24,Umm AL-Quwain,"22,467","141,445",4,685,NO,ACTIVE,10,RETAINED,1
UAE-8021,Sara Turner,Female,60,Umm AL-Quwain,"23,204","57,159",3,426,NO,IN_ACTIVE,1,RETAINED,1
UAE-8022,Rita Myers,Female,67,Sharjah,"17,046","137,793",2,839,YES,ACTIVE,1,CHURNED,0
UAE-8023,Michael Hamilton,Female,67,Fujairah,"4,001","183,975",1,417,YES,IN_ACTIVE,5,RETAINED,1
UAE-8024,Shannon Watkins,Male,42,Sharjah,"21,462","101,354",4,458,NO,ACTIVE,7,RETAINED,1
UAE-8025,Krista Hansen,Female,48,Abu Dhabi,"9,065","62,436",4,649,NO,IN_ACTIVE,1,RETAINED,1
UAE-8026,Daniel Arellano,Female,70,Ajman,"13,156","102,828",2,809,YES,IN_ACTIVE,10,RETAINED,1
UAE-8027,Tammy Cantu,Female,65,Fujairah,"8,335","152,359",3,832,NO,ACTIVE,1,RETAINED,1
UAE-8028,Robert King,Male,65,Abu Dhabi,"12,508","189,214",3,803,NO,ACTIVE,6,RETAINED,1
UAE-8029,Corey Steele,Female,23,Fujairah,"23,533","41,563",2,600,NO,ACTIVE,9,RETAINED,1
UAE-8030,Jeffrey Smith,Male,30,Sharjah,"16,550","195,542",4,365,YES,ACTIVE,9,RETAINED,1
UAE-8031,Sarah Estrada,Male,20,Abu Dhabi,"3,969","183,379",4,389,YES,ACTIVE,3,RETAINED,1
UAE-8032,Kristi Hunter,Female,50,Fujairah,"24,148","35,678",2,345,NO,ACTIVE,10,RETAINED,1
UAE-8033,Jill Best,Male,19,RAK,"23,381","180,767",4,418,YES,ACTIVE,2,RETAINED,1
UAE-8034,Anna Mcclain,Male,18,Abu Dhabi,"3,925","102,519",4,682,YES,ACTIVE,7,RETAINED,1
UAE-8035,Amy Hudson,Male,18,Fujairah,"19,458","32,131",1,542,NO,IN_ACTIVE,7,RETAINED,1
UAE-8036,Julie Smith,Male,36,Sharjah,"22,791","136,271",3,320,NO,IN_ACTIVE,7,CHURNED,0
UAE-8037,David Turner,Male,54,Fujairah,"23,799","70,601",2,578,NO,IN_ACTIVE,9,RETAINED,1
UAE-8038,Wesley King,Female,54,RAK,"19,096","25,357",2,701,YES,IN_ACTIVE,5,RETAINED,1
UAE-8039,Johnny Smith,Male,30,Umm AL-Quwain,"14,250","166,365",1,449,NO,IN_ACTIVE,7,RETAINED,1
UAE-8040,Richard Johnson,Female,59,Sharjah,"14,272","93,597",2,327,YES,ACTIVE,2,RETAINED,1
UAE-8041,Marc Mcdonald,Male,47,Fujairah,"13,579","16,155",2,670,YES,ACTIVE,8,RETAINED,1
UAE-8042,Michael Jones,Female,28,Sharjah,"9,301","64,559",2,720,NO,ACTIVE,2,RETAINED,1
UAE-8043,Joseph Roberts,Female,50,Ajman,"11,774","61,203",4,801,NO,ACTIVE,2,RETAINED,1
UAE-8044,Taylor Walls,Male,24,Sharjah,"22,126","169,177",2,632,NO,IN_ACTIVE,2,RETAINED,1
UAE-8045,Bianca Phillips,Male,59,Sharjah,"5,515","55,157",2,802,YES,IN_ACTIVE,3,RETAINED,1
UAE-8046,John Rogers MD,Female,38,Sharjah,"18,510","143,956",3,427,NO,IN_ACTIVE,3,RETAINED,1
UAE-8047,Bianca Black,Female,26,Umm AL-Quwain,"3,955","196,933",1,595,YES,IN_ACTIVE,6,RETAINED,1
UAE-8048,James White,Female,46,Fujairah,"21,638","125,205",2,576,YES,IN_ACTIVE,5,RETAINED,1
UAE-8049,Robert Miller,Female,24,Sharjah,"9,930","62,813",4,653,NO,ACTIVE,7,RETAINED,1
UAE-8050,Laura Vargas,Male,40,Sharjah,"24,615","54,679",1,813,NO,ACTIVE,1,RETAINED,1
UAE-8051,Sandra Thompson,Male,59,RAK,"17,348","70,686",2,591,NO,ACTIVE,4,RETAINED,1
UAE-8052,Aaron Everett,Male,45,Sharjah,"9,496","41,620",1,753,YES,ACTIVE,2,RETAINED,1
UAE-8053,Linda Reyes,Female,21,Fujairah,"23,412","100,276",1,691,YES,IN_ACTIVE,10,RETAINED,1
UAE-8054,Patricia Brooks,Female,29,Abu Dhabi,"21,864","152,211",1,362,NO,IN_ACTIVE,6,RETAINED,1
UAE-8055,Autumn Jacobson,Male,49,Ajman,"24,465","142,732",4,658,YES,ACTIVE,1,RETAINED,1
UAE-8056,Amy Ortega,Female,28,RAK,"7,698","158,511",1,496,NO,IN_ACTIVE,10,RETAINED,1
UAE-8057,Kimberly Carter,Female,24,RAK,"12,490","78,483",1,315,YES,ACTIVE,6,RETAINED,1
UAE-8058,Elizabeth Chapman,Female,47,Abu Dhabi,"19,121","130,833",1,501,YES,IN_ACTIVE,4,RETAINED,1
UAE-8059,Gabriel Rogers,Female,68,Ajman,"16,850","178,968",1,425,NO,IN_ACTIVE,5,RETAINED,1
UAE-8060,Mr. Jeremy Carpenter DDS,Male,52,Fujairah,"21,260","82,105",2,789,YES,ACTIVE,7,RETAINED,1
UAE-8061,Donald Rodriguez,Female,68,Ajman,"20,277","79,308",3,627,NO,ACTIVE,10,RETAINED,1
UAE-8062,Susan Martin,Female,37,Sharjah,"16,544","190,374",1,691,YES,IN_ACTIVE,6,RETAINED,1
UAE-8063,Garrett Quinn,Female,26,Fujairah,"23,381","67,090",1,587,YES,ACTIVE,9,RETAINED,1
UAE-8064,Stephanie Morgan,Male,42,Abu Dhabi,"18,080","25,290",3,319,YES,IN_ACTIVE,8,RETAINED,1
UAE-8065,Kathryn Arnold,Male,45,Abu Dhabi,"21,955","133,041",3,746,NO,ACTIVE,4,RETAINED,1
UAE-8066,Brittany Merritt,Male,34,Umm AL-Quwain,"21,784","81,491",3,599,YES,IN_ACTIVE,7,RETAINED,1
UAE-8067,Tara Mcguire,Female,57,Ajman,"9,978","30,451",1,799,YES,IN_ACTIVE,10,RETAINED,1
UAE-8068,David Snyder,Male,67,Sharjah,"22,507","171,267",2,657,YES,ACTIVE,2,RETAINED,1
UAE-8069,Tommy Nguyen,Female,32,RAK,"24,391","56,551",3,628,NO,ACTIVE,1,RETAINED,1
UAE-8070,Tony Franco,Female,41,Abu Dhabi,"23,865","60,950",2,328,YES,ACTIVE,10,RETAINED,1
UAE-8071,Robert Curry,Female,48,Dubai,"11,012","198,422",4,348,NO,ACTIVE,6,CHURNED,0
UAE-8072,Jason Peterson,Male,52,Fujairah,"18,527","166,068",4,474,NO,ACTIVE,10,CHURNED,0
UAE-8073,Carol Vazquez,Female,64,Sharjah,"21,780","163,511",2,727,YES,IN_ACTIVE,3,CHURNED,0
UAE-8074,Richard Mack,Male,42,Umm AL-Quwain,"15,941","29,668",3,474,YES,IN_ACTIVE,3,RETAINED,1
UAE-8075,Sara Kelly,Male,66,Sharjah,"16,918","70,135",2,703,YES,IN_ACTIVE,5,RETAINED,1
